Customer ID,Profit,Sales,Order ID,Quantity,Discount,Cluster,Cluster Label
JF-15355,330.199,1911.844,16,58,0.07500000000000001,1,Semi discount chasers
JF-15415,635.6376,2371.448,14,69,0.07142857142857142,1,Semi discount chasers
JF-15490,-18.06730000000001,1082.918,15,36,0.14666666666666667,0,low performing customers
JF-15565,1073.2088,4198.332,16,67,0.17500000000000002,1,Semi discount chasers
JG-15115,684.1911,2358.676,7,20,0.24285714285714288,3,Discount Chasers
JG-15160,1415.6664,6366.392,18,70,0.1111111111111111,2,High paying customers
JG-15310,3.7976000000000063,2240.58,11,46,0.2545454545454545,3,Discount Chasers
JG-15805,206.1019,1507.018,9,46,0.06666666666666668,0,low performing customers
JH-15430,-24.077100000000005,309.281,7,29,0.31428571428571433,3,Discount Chasers
JH-15820,26.082199999999997,528.91,8,29,0.15000000000000002,0,low performing customers
JH-15910,-13.554499999999996,959.477,9,35,0.14444444444444446,0,low performing customers
JH-15985,-644.6982,7954.9980000000005,14,64,0.08571428571428573,1,Semi discount chasers
JH-16180,-96.95300000000002,2256.3940000000002,5,28,0.22000000000000003,3,Discount Chasers
JJ-15445,200.5558,709.178,6,25,0.06666666666666667,0,low performing customers
JJ-15760,34.449200000000005,195.0,3,11,0.06666666666666667,0,low performing customers
JK-15205,1219.983,4427.142,13,67,0.13076923076923078,1,Semi discount chasers
JK-15325,55.32769999999999,383.812,4,15,0.1,0,low performing customers
JK-15370,330.2838,2709.632,17,72,0.12352941176470589,1,Semi discount chasers
JK-15625,750.9485,3760.028,12,44,0.11666666666666668,0,low performing customers
JK-15640,1172.5303,4760.434,12,41,0.10000000000000002,0,low performing customers
JK-15730,55.0483,4867.2,20,88,0.3325,1,Semi discount chasers
JK-16090,586.6625,3747.668,9,43,0.19999999999999998,3,Discount Chasers
JK-16120,122.6566,2932.484,17,49,0.20588235294117646,1,Semi discount chasers
JL-15130,-207.79559999999998,1214.956,12,42,0.26666666666666666,3,Discount Chasers
JL-15175,209.2817,1571.523,7,29,0.21428571428571427,3,Discount Chasers
JL-15235,54.51740000000002,2203.7,10,39,0.22000000000000003,3,Discount Chasers
JL-15505,591.7163,3173.874,17,56,0.07058823529411766,1,Semi discount chasers
JL-15835,228.907,9799.923,34,143,0.08823529411764706,2,High paying customers
JL-15850,779.9046,2725.256,11,38,0.23636363636363636,3,Discount Chasers
JM-15250,19.82350000000004,3159.1220000000003,19,91,0.2894736842105263,1,Semi discount chasers
JM-15265,502.6143,1804.146,13,52,0.13846153846153847,0,low performing customers
JM-15535,356.5395,1733.443,10,46,0.09,0,low performing customers
JM-15580,113.1204,303.948,7,26,0.1142857142857143,0,low performing customers
JM-15655,117.20400000000001,864.947,12,41,0.15833333333333335,0,low performing customers
JM-15865,1574.6163999999999,7625.076000000001,13,50,0.1846153846153846,2,High paying customers
JM-16195,754.1144,2833.9260000000004,19,74,0.06315789473684212,1,Semi discount chasers
JO-15145,581.4045,3254.949,13,59,0.07307692307692308,0,low performing customers
JO-15280,202.13619999999997,1934.272,11,36,0.17272727272727273,0,low performing customers
JO-15550,167.6709,1090.838,11,42,0.23636363636363636,3,Discount Chasers
JP-15460,429.7465,1669.135,15,54,0.14,1,Semi discount chasers
JP-15520,757.1802,3635.594,16,63,0.059375000000000004,1,Semi discount chasers
JP-16135,309.7116,1707.71,13,47,0.15384615384615385,0,low performing customers
JR-15670,-785.1645,1156.658,3,14,0.3,3,Discount Chasers
JR-15700,107.985,863.88,1,3,0.2,3,Discount Chasers
JR-16210,452.37300000000005,2201.686,10,41,0.22000000000000003,3,Discount Chasers
JS-15595,-175.54899999999998,1417.654,8,35,0.3125,3,Discount Chasers
JS-15685,-54.8692,1131.0639999999999,11,42,0.20909090909090908,3,Discount Chasers
JS-15880,564.9798000000001,3868.02,9,43,0.14666666666666667,0,low performing customers
JS-15940,-327.9336,469.169,8,37,0.3375,3,Discount Chasers
JS-16030,-311.25749999999994,2516.494,18,70,0.18333333333333332,1,Semi discount chasers
JW-15220,2173.7093999999997,7721.714,14,66,0.07142857142857142,2,High paying customers
JW-15955,-29.575899999999987,1244.086,11,41,0.08181818181818182,0,low performing customers
JW-16075,154.06369999999998,1428.731,7,38,0.32857142857142857,3,Discount Chasers
KA-16525,234.9194,1519.506,11,57,0.05454545454545456,0,low performing customers
KB-16240,763.9076,3152.6150000000002,10,34,0.15,0,low performing customers
KB-16315,49.71929999999999,1569.464,22,62,0.19545454545454544,1,Semi discount chasers
KB-16405,274.297,908.821,9,25,0.044444444444444446,0,low performing customers
KB-16585,579.3551,2744.742,23,102,0.10869565217391304,1,Semi discount chasers
KB-16600,293.55240000000003,983.922,9,29,0.2666666666666667,3,Discount Chasers
KC-16255,846.1217,2120.954,10,40,0.02,0,low performing customers
KC-16540,709.4219,3908.262,5,28,0.2,3,Discount Chasers
KC-16675,156.7797,1146.05,7,40,0.08571428571428573,0,low performing customers
KD-16270,1107.6952000000003,8282.358,16,64,0.1875,2,High paying customers
KD-16345,328.5942,1888.964,10,36,0.13,0,low performing customers
KD-16495,3038.6254,8181.256,28,84,0.08750000000000001,2,High paying customers
KD-16615,539.7219,2243.5099999999998,13,56,0.1076923076923077,0,low performing customers
KE-16420,397.87989999999996,1686.7312,15,67,0.21466666666666667,1,Semi discount chasers
KF-16285,1660.1386,10604.266,18,67,0.03333333333333334,2,High paying customers
KH-16330,454.7871,3312.864,18,70,0.1388888888888889,1,Semi discount chasers
KH-16360,528.2051,3100.612,14,40,0.15,0,low performing customers
KH-16510,656.1162,5952.859,23,91,0.10869565217391304,1,Semi discount chasers
KH-16630,727.3786,3918.9660000000003,17,84,0.10588235294117647,1,Semi discount chasers
KH-16690,1227.5091,5990.799,15,69,0.12666666666666665,1,Semi discount chasers
KL-16555,-182.78130000000002,5016.488,22,84,0.29545454545454547,1,Semi discount chasers
KL-16645,806.855,14175.229000000001,29,113,0.19999999999999998,2,High paying customers
KM-16225,635.1057000000001,2260.958,19,72,0.021052631578947368,1,Semi discount chasers
KM-16375,973.7901999999999,5620.186,20,69,0.13999999999999999,1,Semi discount chasers
KM-16660,91.1391,453.538,9,30,0.044444444444444446,0,low performing customers
KM-16720,745.7685,4909.472,28,98,0.08928571428571429,1,Semi discount chasers
KN-16390,-151.1518,2617.272,17,56,0.21764705882352942,1,Semi discount chasers
KN-16450,114.3083,2171.962,8,49,0.28125,3,Discount Chasers
KN-16705,329.76250000000005,2280.58,15,55,0.12000000000000001,1,Semi discount chasers
KS-16300,0.11099999999999888,88.472,4,10,0.275,3,Discount Chasers
KT-16465,254.0032,3057.1,14,45,0.2285714285714286,3,Discount Chasers
KT-16480,194.0671,4642.088400000001,13,37,0.14769230769230768,0,low performing customers
KW-16435,1756.135,4416.5199999999995,10,42,0.11000000000000001,0,low performing customers
KW-16570,107.92699999999999,449.096,5,22,0.04,0,low performing customers
LA-16780,2059.1199,8673.222,26,105,0.11538461538461539,2,High paying customers
LB-16735,18.6507,50.188,3,12,0.26666666666666666,3,Discount Chasers
LB-16795,-28.073400000000056,4422.932,22,72,0.2318181818181818,1,Semi discount chasers
LC-16870,-212.87570000000002,2401.616,28,99,0.24285714285714288,1,Semi discount chasers
LC-16885,1288.3469,7663.126,23,93,0.1565217391304348,2,High paying customers
LC-16930,288.26599999999996,4492.946,14,52,0.17142857142857143,1,Semi discount chasers
LC-16960,299.48019999999997,3246.626,7,30,0.2857142857142857,3,Discount Chasers
LC-17050,86.77799999999999,2095.064,9,43,0.27222222222222225,3,Discount Chasers
LC-17140,-18.025399999999998,1774.4419999999998,17,53,0.20588235294117646,1,Semi discount chasers
LD-16855,0.4641,5.304,1,3,0.2,3,Discount Chasers
LD-17005,557.1714,1961.934,7,25,0.028571428571428574,0,low performing customers
LE-16810,161.76489999999998,1469.45,9,32,0.2555555555555556,3,Discount Chasers
LF-17185,-3583.977,3930.5089999999996,16,69,0.31875,3,Discount Chasers
LH-16750,12.627699999999999,287.426,3,12,0.3666666666666667,3,Discount Chasers
LH-16900,526.0727,2295.332,15,64,0.12666666666666665,1,Semi discount chasers
LH-17020,-242.73989999999998,318.239,6,34,0.4666666666666666,3,Discount Chasers
LH-17155,316.5202,1739.689,19,44,0.07894736842105263,1,Semi discount chasers
LL-16840,560.0078,2741.2039999999997,12,50,0.016666666666666666,0,low performing customers
LM-17065,-44.87799999999999,1346.774,7,32,0.05714285714285715,0,low performing customers
LO-17170,150.1712,644.35,9,34,0.25555555555555554,3,Discount Chasers
LP-17080,110.7813,756.606,9,39,0.1111111111111111,0,low performing customers
LP-17095,338.44539999999995,3653.399,15,52,0.18666666666666665,1,Semi discount chasers
LR-16915,535.4764,5142.892,16,64,0.17500000000000002,1,Semi discount chasers
LR-17035,-382.8079,1879.306,12,44,0.27499999999999997,3,Discount Chasers
LS-16945,-318.77369999999996,2845.27,14,51,0.3071428571428571,3,Discount Chasers
LS-16975,262.63669999999996,2988.674,22,63,0.2818181818181818,1,Semi discount chasers
LS-17200,244.197,1010.2560000000001,14,54,0.2,1,Semi discount chasers
LS-17230,39.1952,368.88000000000005,6,16,0.11666666666666665,0,low performing customers
LS-17245,348.3584,1008.1360000000001,12,47,0.08333333333333333,0,low performing customers
LT-16765,59.036,329.876,3,8,0.13333333333333333,0,low performing customers
LT-17110,320.973,2936.252,14,63,0.24642857142857144,1,Semi discount chasers
LW-16825,32.5767,2238.061,15,50,0.20666666666666667,1,Semi discount chasers
LW-16990,662.8339000000001,3230.308,11,38,0.10909090909090911,0,low performing customers
LW-17125,192.6312,1259.04,5,15,0.0,0,low performing customers
LW-17215,837.2411,5420.514,15,59,0.16666666666666666,1,Semi discount chasers
MA-17560,1240.2266,4299.161,34,117,0.09411764705882353,2,High paying customers
MA-17995,280.7822,2453.284,12,42,0.041666666666666664,0,low performing customers
MB-17305,212.425,1548.702,19,63,0.17368421052631577,1,Semi discount chasers
MB-18085,117.8057,1428.231,10,39,0.2,3,Discount Chasers
MC-17275,461.0014,2725.982,13,54,0.13076923076923078,1,Semi discount chasers
MC-17425,1802.3903,4432.138,10,48,0.12,0,low performing customers
MC-17575,210.7493,1303.893,11,40,0.29090909090909095,3,Discount Chasers
MC-17590,288.98409999999996,2426.067,17,47,0.17058823529411765,1,Semi discount chasers
MC-17605,195.4486,2258.192,18,60,0.2222222222222222,1,Semi discount chasers
MC-17635,-247.94350000000003,795.154,8,33,0.17500000000000002,3,Discount Chasers
MC-17845,698.4174,3805.714,14,45,0.09999999999999999,0,low performing customers
MC-18100,-64.1668,2218.98,19,73,0.26842105263157895,1,Semi discount chasers
MC-18130,121.7565,1581.9979999999998,11,34,0.05454545454545456,0,low performing customers
MD-17350,-241.94999999999996,3766.382,17,64,0.32941176470588235,1,Semi discount chasers
MD-17860,-4.040300000000002,1204.91,8,45,0.2875,3,Discount Chasers
ME-17320,1859.4695,10663.728000000001,22,82,0.1318181818181818,2,High paying customers
ME-17725,77.81280000000001,1908.4532,13,46,0.2246153846153846,3,Discount Chasers
ME-18010,107.3604,1256.944,6,15,0.16666666666666666,0,low performing customers
MF-17665,-341.52650000000006,937.039,8,36,0.13749999999999998,0,low performing customers
MF-18250,456.86080000000004,1758.3,12,38,0.06666666666666667,0,low performing customers
MG-17650,341.898,3785.276,14,57,0.1285714285714286,1,Semi discount chasers
MG-17680,25.888599999999972,2350.188,10,25,0.225,3,Discount Chasers
MG-17695,-398.79319999999996,1342.282,7,23,0.2571428571428572,3,Discount Chasers
MG-17875,-470.7684,1242.8329999999999,7,23,0.24285714285714288,3,Discount Chasers
MG-17890,171.7372,776.384,13,35,0.11923076923076924,0,low performing customers
MG-18145,-93.603,3061.543,8,42,0.1875,3,Discount Chasers
MG-18205,-1.2453,16.739,2,8,0.44999999999999996,3,Discount Chasers
MH-17290,28.761200000000038,2394.025,13,55,0.18846153846153849,1,Semi discount chasers
MH-17440,61.428599999999996,400.016,9,25,0.07777777777777778,0,low performing customers
MH-17455,484.77330000000006,2456.1820000000002,11,45,0.16363636363636364,0,low performing customers
MH-17620,122.3612,1252.8,6,19,0.23333333333333336,3,Discount Chasers
MH-17785,238.5614,2203.7780000000002,11,42,0.07272727272727274,0,low performing customers
MH-18025,476.9032,2984.948,10,31,0.13,0,low performing customers
MH-18115,170.9746,5503.093,22,79,0.16818181818181818,1,Semi discount chasers
MJ-17740,1054.5529000000001,6320.746,15,50,0.21333333333333335,1,Semi discount chasers
MK-17905,-405.3559,2302.368,17,73,0.3,1,Semi discount chasers
MK-18160,227.83380000000002,1031.602,11,43,0.0818181818181818,0,low performing customers
ML-17395,684.9162,2722.843,20,72,0.17250000000000001,1,Semi discount chasers
ML-17410,-76.17550000000003,2921.5,15,51,0.16666666666666666,1,Semi discount chasers
ML-17755,409.51120000000003,2071.9139999999998,13,53,0.1076923076923077,0,low performing customers
ML-18040,138.71620000000001,742.082,4,18,0.25,3,Discount Chasers
ML-18265,42.6648,162.232,3,7,0.06666666666666667,0,low performing customers
MM-17260,178.402,1314.023,6,17,0.13333333333333333,0,low performing customers
MM-17920,82.12499999999997,3794.0800000000004,16,68,0.18125,1,Semi discount chasers
MM-18055,-520.3443,2749.881,19,73,0.21052631578947367,1,Semi discount chasers
MM-18280,58.8916,775.414,12,32,0.14166666666666666,0,low performing customers
MN-17935,290.8227,2477.946,10,36,0.26,3,Discount Chasers
MO-17500,59.357699999999994,922.487,5,15,0.22000000000000003,3,Discount Chasers
MO-17800,169.34369999999998,1687.0269999999998,11,49,0.16363636363636364,0,low performing customers
MO-17950,-82.0074,154.288,4,14,0.35000000000000003,3,Discount Chasers
MP-17470,600.2873,3206.132,14,77,0.12142857142857144,1,Semi discount chasers
MP-17965,638.1563,3983.6420000000003,20,62,0.255,1,Semi discount chasers
MP-18175,226.4529,5087.92,19,78,0.15526315789473685,1,Semi discount chasers
MR-17545,162.9363,639.178,6,29,0.20000000000000004,3,Discount Chasers
MS-17365,844.9354999999998,7443.6900000000005,24,105,0.16041666666666668,2,High paying customers
MS-17530,84.0268,475.65599999999995,7,21,0.15714285714285717,0,low performing customers
MS-17710,247.4348,1613.402,15,48,0.22,1,Semi discount chasers
MS-17770,280.85839999999996,3144.678,19,73,0.09999999999999999,1,Semi discount chasers
MS-17830,19.431199999999997,370.348,5,14,0.18,3,Discount Chasers
MS-17980,55.226,855.116,11,49,0.17272727272727273,0,low performing customers
MT-17815,509.0068,2890.139,10,31,0.12999999999999998,0,low performing customers
MT-18070,-23.676300000000005,1319.4498,11,44,0.2427272727272727,3,Discount Chasers
MV-17485,189.0258,1560.05,15,52,0.24000000000000002,1,Semi discount chasers
MV-18190,273.8582,1734.574,11,37,0.08636363636363636,0,low performing customers
MW-18220,1238.422,5341.900000000001,14,51,0.07857142857142858,1,Semi discount chasers
MW-18235,1665.516,5253.876,3,13,0.06666666666666667,0,low performing customers
MY-17380,319.1211,2254.285,13,49,0.3076923076923077,3,Discount Chasers
MY-18295,-371.7111,4152.696,21,89,0.2438095238095238,1,Semi discount chasers
MZ-17335,85.01910000000001,593.606,6,11,0.06666666666666667,0,low performing customers
MZ-17515,787.7503,2564.906,10,39,0.27999999999999997,3,Discount Chasers
NB-18580,24.788800000000002,273.87199999999996,2,7,0.1,0,low performing customers
NB-18655,117.6429,1972.599,17,64,0.1735294117647059,1,Semi discount chasers
NC-18340,580.3075,2461.404,17,54,0.0411764705882353,1,Semi discount chasers
NC-18415,-2204.8072,2218.9900000000002,14,38,0.2642857142857143,3,Discount Chasers
NC-18535,1314.758,8241.739,15,64,0.13666666666666666,2,High paying customers
NC-18625,-359.02099999999996,1821.742,9,29,0.24444444444444446,3,Discount Chasers
ND-18370,353.64549999999997,4326.139,18,63,0.21111111111111114,1,Semi discount chasers
ND-18460,443.33680000000004,2893.455,8,36,0.0875,0,low performing customers
NF-18385,-1695.9714,8322.826,14,52,0.25,1,Semi discount chasers
NF-18475,85.92779999999999,377.16200000000003,4,13,0.25,3,Discount Chasers
NF-18595,388.2131,2031.472,12,55,0.11666666666666668,0,low performing customers
NG-18355,313.63349999999997,1869.58,16,45,0.08750000000000001,0,low performing customers
NG-18430,217.0893,1395.9379999999999,9,41,0.1111111111111111,0,low performing customers
NH-18610,760.1666,2673.29,11,52,0.05454545454545456,0,low performing customers
NK-18490,121.2177,572.048,11,51,0.1272727272727273,0,low performing customers
NL-18310,343.6381,1418.0900000000001,10,44,0.06000000000000001,0,low performing customers
NM-18445,2751.6848999999997,6459.344,14,44,0.042857142857142864,2,High paying customers
NM-18520,788.9525000000001,2161.979,15,60,0.26,1,Semi discount chasers
NP-18325,1208.8890000000001,5529.62,21,77,0.05714285714285715,1,Semi discount chasers
NP-18670,514.6002,3908.402,10,46,0.02,0,low performing customers
NP-18685,514.5017,1228.698,7,23,0.18571428571428572,3,Discount Chasers
NP-18700,631.2282,7903.1825,13,63,0.19615384615384618,1,Semi discount chasers
NR-18550,-25.148799999999966,2367.277,13,37,0.22307692307692306,3,Discount Chasers
NS-18505,-12.303999999999997,2575.863,15,52,0.20666666666666667,1,Semi discount chasers
NS-18640,-234.7714,2964.823,26,113,0.21538461538461537,1,Semi discount chasers
NW-18400,1023.123,7234.014,22,78,0.21363636363636365,2,High paying customers
NZ-18565,402.4236,2488.31,20,77,0.175,1,Semi discount chasers
ON-18715,-5.88900000000001,1567.52,15,58,0.16,1,Semi discount chasers
OT-18730,-925.1203,3818.624,10,51,0.15999999999999998,0,low performing customers
PA-19060,225.8588,729.408,7,27,0.1857142857142857,3,Discount Chasers
PB-18805,229.2257,740.356,10,54,0.12000000000000002,0,low performing customers
PB-19105,218.15970000000002,688.324,5,18,0.12000000000000002,0,low performing customers
PB-19150,280.6606,1456.95,11,54,0.1272727272727273,0,low performing customers
PB-19210,21.897000000000002,132.738,2,10,0.1,0,low performing customers
PC-18745,272.685,1832.064,5,22,0.22000000000000003,3,Discount Chasers
PC-19000,-184.3364,1061.488,3,18,0.13333333333333333,0,low performing customers
PF-19120,-614.2943000000001,9062.864,19,75,0.12105263157894738,1,Semi discount chasers
PF-19165,196.87389999999996,2770.0,10,34,0.05,0,low performing customers
PF-19225,591.3118000000001,2206.1279999999997,10,32,0.06000000000000001,0,low performing customers
PG-18820,137.46130000000002,3086.907,26,83,0.16923076923076924,1,Semi discount chasers
PG-18895,334.5163,1987.164,17,61,0.09411764705882353,1,Semi discount chasers
PH-18790,47.8878,729.648,2,6,0.2,3,Discount Chasers
PJ-18835,442.1355,1220.09,13,46,0.07692307692307693,0,low performing customers
PJ-19015,682.9979000000001,1824.2340000000002,10,25,0.08,0,low performing customers
PK-18910,-798.705,1441.152,3,14,0.3666666666666667,3,Discount Chasers
PK-19075,2038.2676000000001,8646.934,25,107,0.07600000000000001,2,High paying customers
PL-18925,-0.7527000000000026,239.481,8,29,0.25,3,Discount Chasers
PM-18940,157.8768,1405.402,4,16,0.15,0,low performing customers
PM-19135,526.7537,4115.662,7,36,0.1285714285714286,0,low performing customers
PN-18775,192.0396,1467.152,13,47,0.12307692307692308,0,low performing customers
PO-18850,38.47569999999996,7473.8282,22,91,0.21,1,Semi discount chasers
PO-18865,437.8533,2493.214,13,54,0.04615384615384616,0,low performing customers
PO-19180,1155.4331,4893.043,18,65,0.10555555555555557,1,Semi discount chasers
PO-19195,-49.70089999999999,1056.858,10,32,0.19,3,Discount Chasers
PP-18955,1495.0854,7252.608,34,138,0.1088235294117647,2,High paying customers
PR-18880,247.6226,1840.178,12,43,0.11666666666666668,0,low performing customers
PS-18760,-134.441,2181.479,21,75,0.22380952380952382,1,Semi discount chasers
PS-18970,198.5099,1278.639,13,52,0.05384615384615384,0,low performing customers
PS-19045,1742.7296999999999,6843.634,13,47,0.0846153846153846,2,High paying customers
PT-19090,-20.0508,160.572,7,19,0.37142857142857144,3,Discount Chasers
PV-18985,434.52840000000003,2876.046,13,52,0.08461538461538462,0,low performing customers
PW-19030,803.8169,3454.916,13,48,0.038461538461538464,0,low performing customers
PW-19240,1290.354,3922.4150000000004,12,39,0.1708333333333333,0,low performing customers
QJ-19255,1203.6768,6108.338,13,61,0.12307692307692308,1,Semi discount chasers
RA-19285,546.0882,2617.906,17,58,0.1647058823529412,1,Semi discount chasers
RA-19885,1292.8656,3832.314,15,53,0.04000000000000001,0,low performing customers
RA-19915,304.8673,4793.543,22,75,0.27954545454545454,1,Semi discount chasers
RA-19945,-445.695,1686.9225,9,27,0.31666666666666665,3,Discount Chasers
RB-19330,-164.40619999999998,1008.1959999999999,6,16,0.3166666666666667,3,Discount Chasers
RB-19360,6976.0959,15117.339,18,71,0.09444444444444444,2,High paying customers
RB-19435,477.23990000000003,2663.0860000000002,16,66,0.1625,1,Semi discount chasers
RB-19465,640.5466,4715.466,23,85,0.13478260869565217,1,Semi discount chasers
RB-19570,76.8879,528.546,9,35,0.16666666666666666,0,low performing customers
RB-19645,72.679,221.084,7,29,0.14285714285714285,0,low performing customers
RB-19705,243.07549999999998,2067.45,7,22,0.1571428571428571,0,low performing customers
RB-19795,-593.1152000000001,4932.612,16,80,0.25625,1,Semi discount chasers
RC-19825,63.991400000000006,966.409,10,29,0.11000000000000001,0,low performing customers
RC-19960,10.563300000000002,885.752,11,44,0.17272727272727273,0,low performing customers
RD-19480,480.594,4272.93,15,60,0.10666666666666667,1,Semi discount chasers
RD-19585,734.5158,2912.8940000000002,19,73,0.03157894736842106,1,Semi discount chasers
RD-19660,835.772,2786.632,5,23,0.08,0,low performing customers
RD-19720,207.3304,1419.737,20,78,0.1575,1,Semi discount chasers
RD-19810,318.4625,1137.616,16,63,0.1875,1,Semi discount chasers
RD-19900,455.5292,3133.924,21,85,0.05714285714285715,1,Semi discount chasers
RD-19930,35.05740000000001,970.9420000000001,10,33,0.31,3,Discount Chasers
RE-19405,6.045,48.36,1,5,0.2,3,Discount Chasers
RE-19450,209.2294,876.696,9,47,0.13333333333333333,0,low performing customers
RF-19345,633.7072000000001,3309.15,16,67,0.1375,1,Semi discount chasers
RF-19735,711.6168,2341.2960000000003,14,53,0.014285714285714287,0,low performing customers
RF-19840,280.0261,945.222,11,45,0.0818181818181818,0,low performing customers
RH-19495,563.7877,3621.3759999999997,8,38,0.1,0,low performing customers
RH-19510,1289.4535,6979.18,12,43,0.03333333333333333,0,low performing customers
RH-19555,0.30570000000000164,740.382,3,11,0.5333333333333333,3,Discount Chasers
RH-19600,172.6261,2085.7400000000002,11,43,0.10909090909090909,0,low performing customers
RK-19300,269.688,1460.192,8,29,0.07500000000000001,0,low performing customers
RL-19615,488.14840000000004,6234.91,24,101,0.21875,1,Semi discount chasers
RM-19375,392.1499,1453.474,9,29,0.044444444444444446,0,low performing customers
RM-19675,1902.5438000000001,5979.0960000000005,11,39,0.045454545454545456,0,low performing customers
RM-19750,28.6879,98.35,2,4,0.0,0,low performing customers
RO-19780,-1262.5716000000002,3815.478,12,48,0.2916666666666667,3,Discount Chasers
RP-19270,59.538399999999996,954.6452,12,47,0.19333333333333336,3,Discount Chasers
RP-19390,465.25030000000015,5153.084,25,88,0.14800000000000002,1,Semi discount chasers
RP-19855,594.5868,2170.716,15,61,0.13333333333333333,1,Semi discount chasers
RR-19315,-73.835,615.932,4,7,0.27499999999999997,3,Discount Chasers
RR-19525,721.6826,3302.2619999999997,10,36,0.06000000000000001,0,low performing customers
RS-19420,633.4513999999999,3221.29,9,29,0.0,0,low performing customers
RS-19765,1206.3851,4159.7699999999995,14,54,0.1142857142857143,1,Semi discount chasers
RS-19870,9.5838,22.328,3,10,0.06666666666666667,0,low performing customers
RW-19540,1586.6273,7397.401,23,89,0.13478260869565217,2,High paying customers
RW-19630,698.8325,3279.746,16,53,0.1375,1,Semi discount chasers
RW-19690,707.5503,3495.646,15,61,0.07333333333333333,1,Semi discount chasers
SA-20830,610.1496000000001,4767.3415,21,75,0.19285714285714284,1,Semi discount chasers
SB-20170,157.6658,1348.02,7,24,0.18571428571428572,3,Discount Chasers
SB-20185,885.4623999999999,6410.996,12,45,0.1416666666666667,1,Semi discount chasers
SB-20290,-2082.7451,8057.891,17,84,0.24117647058823527,1,Semi discount chasers
SC-20020,-317.0508,3362.9636,17,62,0.21882352941176472,1,Semi discount chasers
SC-20050,1011.7443,4624.572,15,61,0.18666666666666668,1,Semi discount chasers
SC-20095,5757.411899999999,14142.333999999999,22,87,0.06363636363636364,2,High paying customers
SC-20230,440.14099999999996,4371.9580000000005,11,49,0.10909090909090911,0,low performing customers
SC-20260,671.0033999999999,3729.7929999999997,18,63,0.19722222222222222,1,Semi discount chasers
SC-20305,229.1617,3979.065,12,64,0.21666666666666667,1,Semi discount chasers
SC-20380,236.66149999999996,5992.536,20,80,0.19,1,Semi discount chasers
SC-20440,379.5611,1874.998,10,44,0.27999999999999997,3,Discount Chasers
SC-20575,100.2253,902.7280000000001,7,30,0.34285714285714286,3,Discount Chasers
SC-20680,370.1578,1254.64,8,26,0.0,0,low performing customers
SC-20695,611.8291,2576.408,14,66,0.15714285714285717,1,Semi discount chasers
SC-20725,1276.6513,5226.21,26,133,0.15000000000000002,2,High paying customers
SC-20770,-671.1874,4492.657,21,75,0.30476190476190473,1,Semi discount chasers
SC-20800,51.8252,279.25600000000003,5,11,0.12000000000000002,0,low performing customers
SC-20845,31.1757,280.632,4,13,0.2,3,Discount Chasers
SD-20485,1985.1671999999999,6121.114,21,82,0.10476190476190476,2,High paying customers
SE-20110,2650.6769,12209.438000000002,19,78,0.1105263157894737,2,High paying customers
SF-20065,228.1623,763.5459999999999,9,35,0.1,0,low performing customers
SF-20200,286.9046,3422.7859999999996,15,74,0.12666666666666665,1,Semi discount chasers
SF-20965,539.9352,3336.535,17,66,0.2705882352941177,1,Semi discount chasers
SG-20080,570.438,3406.5809999999997,11,30,0.06818181818181818,0,low performing customers
SG-20470,-119.0105,1884.798,14,62,0.15,1,Semi discount chasers
SG-20605,463.269,3124.832,13,49,0.09230769230769233,0,low performing customers
SG-20890,-3.7073,47.946,5,17,0.4,3,Discount Chasers
SH-19975,558.4739999999999,3406.8395,29,113,0.13620689655172413,1,Semi discount chasers
SH-20395,-144.5229,2180.718,15,45,0.23333333333333334,3,Discount Chasers
SH-20635,260.6258,2096.392,2,16,0.2,3,Discount Chasers
SJ-20125,-23.9835,3584.216,22,88,0.2545454545454546,1,Semi discount chasers
SJ-20215,-23.5137,1341.036,10,35,0.37,3,Discount Chasers
SJ-20500,68.09629999999999,1318.776,7,30,0.14285714285714285,0,low performing customers
SK-19990,168.7933,883.409,5,19,0.22000000000000003,3,Discount Chasers
SL-20155,527.9715,3053.012,9,30,0.17777777777777778,0,low performing customers
SM-20005,-26.5927,244.49399999999997,6,26,0.26666666666666666,3,Discount Chasers
SM-20320,-1980.7393,25043.05,15,50,0.24666666666666667,2,High paying customers
SM-20905,-237.2885,1043.041,6,20,0.2833333333333333,3,Discount Chasers
SM-20950,581.5741999999999,5563.392,22,94,0.1272727272727273,1,Semi discount chasers
SN-20560,-716.8565000000001,1860.418,15,67,0.1733333333333333,1,Semi discount chasers
SN-20710,481.74989999999997,3127.9592,19,89,0.1168421052631579,1,Semi discount chasers
SO-20335,-81.0858,2602.5755,15,52,0.1366666666666667,1,Semi discount chasers
SP-20545,-118.77570000000001,1306.086,10,43,0.26,3,Discount Chasers
SP-20620,-270.42819999999995,5440.319,24,77,0.25,1,Semi discount chasers
SP-20650,268.4782,1872.4360000000001,15,71,0.15333333333333332,1,Semi discount chasers
SP-20860,566.7226,4282.94,24,80,0.20833333333333334,1,Semi discount chasers
SP-20920,14.692400000000003,3990.689,14,57,0.2714285714285714,1,Semi discount chasers
SR-20425,-3333.9144,3233.481,9,34,0.36666666666666664,3,Discount Chasers
SR-20740,1990.4243999999999,4345.8859999999995,12,50,0.03333333333333333,0,low performing customers
SS-20140,332.3487,1324.028,21,86,0.11428571428571428,1,Semi discount chasers
